Cluster         RA          DEC       DCEN        RV       E_RV   P_Mem NRV    MJD    P_Single   GDR2 G           GDR2 B-R   P_Mem_PM
                                    [arcsec]   [km/sec]  [km/sec]                                [mag]              [mag]
NGC6266   254.677365   -30.174627   1961.01    -37.68     5.20   0.000   1  57203.50  1.000  14.234+-0.000   2.438+-0.003  0.000
NGC6266   254.678660   -30.176191   1957.63    -46.89     5.67   0.000   1  57203.50  1.000  12.097+-0.000   0.845+-0.002  0.000
NGC6266   254.683253   -30.644740   2713.49    -84.09     2.00   0.000   1  57203.50  1.000  12.418+-0.000   2.062+-0.003  0.000
NGC6266   254.684082   -29.595722   2686.19    -42.14     2.64   0.000   1  57203.50  1.000  12.516+-0.000   0.833+-0.002  0.000
NGC6266   254.686008   -30.009532   1959.65      3.16     3.22   0.000   1  57203.50  1.000  12.475+-0.000   1.540+-0.002  0.000
NGC6266   254.687151   -30.009594   1956.11    -50.47     3.05   0.000   1  57203.50  1.000  14.103+-0.000   1.547+-0.004  0.000
NGC6266   254.687809   -30.224154   1956.54     17.09     1.43   0.000   1  57203.50  1.000  12.337+-0.000   1.671+-0.002  0.000
NGC6266   254.688023   -30.385390   2148.93    -37.16     0.41   0.000   1  57203.50  1.000  12.041+-0.000   1.601+-0.002  0.000
NGC6266   254.688169   -30.478265   2319.16     41.47     0.37   0.000   1  57203.50  1.000  12.405+-0.000   2.890+-0.003  0.000
NGC6266   254.688285   -29.844414   2149.04    -51.92     0.88   0.000   1  57203.50  1.000  12.870+-0.000   1.634+-0.001  0.000
NGC6266   254.688795   -30.042218   1931.65     14.67     2.82   0.000   1  57203.50  1.000  11.107+-0.001   0.812+-0.004  0.000
NGC6266   254.689551   -29.670743   2492.55    -62.25     0.51   0.000   1  57203.50  1.000  11.631+-0.002   2.603+-0.007  0.000
NGC6266   254.690260   -29.949986   1999.60     31.34     0.98   0.000   1  57203.50  1.000  12.053+-0.000   1.701+-0.001  0.000
NGC6266   254.693283   -30.139478   1901.76    -63.93     0.36   0.000   1  57203.50  1.000  11.217+-0.002   3.246+-0.007  0.000
NGC6266   254.695300   -30.679028   2776.01     35.81     0.40   0.000   1  57203.50  1.000  12.703+-0.000   1.569+-0.002  0.000
NGC6266   254.697493   -30.172109   1897.76    -16.84     1.90   0.000   1  57203.50  1.000   9.148+-0.000   1.241+-0.011  0.000
NGC6266   254.699531   -30.129604   1881.01     -6.75     0.67   0.000   1  57203.50  1.000  12.736+-0.000   1.534+-0.002  0.000
NGC6266   254.699718   -30.009174   1918.00     87.28     1.17   0.000   1  57203.50  1.000  12.920+-0.001   2.249+-0.007  0.000
NGC6266   254.699841   -29.716460   2364.60     18.44     1.45   0.000   1  57203.50  1.000  12.005+-0.000   0.845+-0.002  0.000
NGC6266   254.700264   -30.038427   1898.18     59.76     2.28   0.000   1  57203.50  1.000  12.860+-0.000   1.641+-0.002  0.000
NGC6266   254.700740   -30.447328   2225.26    -14.12     0.34   0.000   1  57203.50  1.000  12.195+-0.001   3.406+-0.005  0.000
NGC6266   254.700842   -29.742717   2305.91     78.12     2.02   0.000   1  57203.50  1.000  13.362+-0.000   1.414+-0.002  0.000
NGC6266   254.702184   -29.897664   2029.07    -17.25     0.86   0.000   1  57203.50  1.000  12.639+-0.001   2.187+-0.006  0.000
NGC6266   254.702331   -29.728583   2332.12     13.84     1.19   0.000   1  57203.50  1.000  12.873+-0.001   1.733+-0.003  0.000
NGC6266   254.703220   -29.653703   2500.24    -12.45     0.46   0.000   1  57203.50  1.000  11.593+-0.001   1.485+-0.001  0.000
NGC6266   254.703679   -30.111453   1867.42   -104.95     0.96   0.000   1  57203.50  1.000  13.831+-0.001   2.451+-0.005  0.000
NGC6266   254.703815   -30.486168   2295.66    -39.42     0.54   0.000   1  57203.50  1.000  10.787+-0.001   2.692+-0.007  0.000
NGC6266   254.704735   -29.764256   2251.63    -27.25     0.26   0.000   1  57203.50  1.000   9.822+-0.000   1.439+-0.001  0.000
NGC6266   254.705183   -30.113677   1862.69     28.59     0.37   0.000   1  57203.50  1.000  10.202+-0.000   1.409+-0.001  0.000
NGC6266   254.706600   -29.730650   2316.97    176.59     1.80   0.000   1  57203.50  1.000  13.295+-0.001   1.840+-0.003  0.000
NGC6266   254.706836   -29.962960   1936.57      1.21     2.17   0.000   1  57203.50  1.000  12.727+-0.001   2.510+-0.006  0.000
NGC6266   254.708688   -29.649915   2496.60    -26.14     1.12   0.000   1  57203.50  1.000  12.712+-0.000   1.561+-0.003  0.000
NGC6266   254.716371   -29.890578   1998.47    -68.99     0.55   0.000   1  57203.50  1.000  13.445+-0.000   1.900+-0.002  0.000
NGC6266   254.716931   -30.095761   1827.42    -68.95     0.32   0.000   1  57203.50  1.000  11.996+-0.000   1.861+-0.002  0.000
NGC6266   254.721035   -30.076820   1818.52    -29.82     8.36   0.000   1  57203.50  1.000  11.304+-0.001   0.664+-0.002  0.000
NGC6266   254.726110   -30.362905   2006.90    -88.77     0.28   0.000   1  57203.50  1.000  12.075+-0.000   2.030+-0.002  0.000
NGC6266   254.727412   -30.293413   1905.03   -179.69     2.27   0.000   1  57203.50  1.000  13.998+-0.000   2.074+-0.002  0.000
NGC6266   254.727521   -29.682891   2373.78    -56.76     0.34   0.000   1  57203.50  1.000  12.101+-0.000   1.816+-0.001  0.000
NGC6266   254.729175   -29.664334   2414.25      3.45     0.40   0.000   1  57203.50  1.000  12.488+-0.000   1.643+-0.001  0.000
NGC6266   254.729311   -29.919041   1921.67    -15.02     0.26   0.000   1  57203.50  1.000  12.104+-0.000   2.188+-0.003  0.000
NGC6266   254.730999   -30.634267   2582.92      5.30     1.17   0.000   1  57203.50  1.000  12.985+-0.001   1.482+-0.003  0.000
NGC6266   254.731869   -30.277542   1873.36   -221.90     3.56   0.000   1  57203.50  1.000  13.822+-0.001   2.695+-0.008  0.000
